"","Genome","Final_Guess","Final_Best_Hit","Final_Best_Hit_Read_Numbers","Final_High_Confidence_Hits","Final_Low_Confidence_Hits","Initial_Guess","Initial_Best_Hit","Initial_Best_Hit_Read_Numbers","Initial_High_Confidence_Hits","Initial_Low_Confidence_Hits","filename","Aligned_Reads","Mapped_Genome"
"181","ti|751903|org|Human_artificial_chromosome_vector_21HAC4",4.57626905958093e-08,9.38131186388842e-07,1,9.38131186388842e-07,0,7.72696346951961e-06,1.06798900461177e-05,11.3842181147692,9.38131186388842e-07,0.000175430531854714,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"182","ti|220341|org|Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18",2.76386335549271e-08,4.69065593194421e-06,5,4.69065593194421e-06,0,0.00995887346858401,0.00785857963666728,8376.84510512585,2.15770172869434e-05,0.170573826702778,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"183","ti|28901|org|Salmonella_enterica",1.98695712942848e-08,1.31338366094438e-05,14,1.31338366094438e-05,0,0.00113821335861105,0.00120477430336445,1284.22796389703,1.68863613549992e-05,0.0171124509709189,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"184","ti|1191061|org|Klebsiella_oxytoca_E718",1.49905335175444e-08,2.43914108461099e-05,26,2.25151484733322e-05,1.87626237277768e-06,2.59770458707054e-06,3.10511072947832e-05,33.0988967697669,8.44318067749958e-06,0.000215770172869434,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"185","ti|562|org|Escherichia_coli",1.36392027874159e-08,5.25353464377752e-05,56,5.15972152513863e-05,9.38131186388842e-07,8.46645491802141e-06,7.22167394933476e-05,76.9793612461944,4.03396410147202e-05,0.000455931756584977,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"186","ti|611|org|Salmonella_enterica_subsp._enterica_serovar_Heidelberg",1.20630335179009e-08,3.75252474555537e-06,4,3.75252474555537e-06,0,3.5149551768465e-05,6.6735709015631e-05,71.1368622895029,1.87626237277768e-06,0.00098879027045384,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"187","ti|28150|org|Salmonella_enterica_subsp._enterica_serovar_Senftenberg",1.07624340818826e-08,4.69065593194421e-06,5,4.69065593194421e-06,0,2.79697514213465e-05,3.42040708020571e-05,36.459795067382,1.87626237277768e-06,0.000733618587756075,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"188","ti|1211025|org|Enterobacter_cloacae_subsp._cloacae_ENHKU01",9.15572156957964e-09,1.40719677958326e-05,15,1.31338366094438e-05,9.38131186388842e-07,3.54127100131251e-06,3.24327463639335e-05,34.5716535538886,1.21957054230549e-05,0.000246728502020266,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"189","ti|46629|org|Salmonella_enterica_subsp._salamae_serovar_Sofia",9.12422071519276e-09,9.38131186388842e-07,1,9.38131186388842e-07,0,1.15409028949277e-05,2.13173029741366e-05,22.7231577879779,4.69065593194421e-06,0.000360242375573315,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"190","ti|295319|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC",8.19950589078205e-09,1.87626237277768e-06,2,1.87626237277768e-06,0,0.0108384852149905,0.00875627638417641,9333.74405543646,1.50100989822215e-05,0.179689647440919,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"191","ti|423368|org|Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254",8.17467489221356e-09,9.38131186388842e-07,1,9.38131186388842e-07,0,0.0214207535470298,0.0188602015779036,20104.0130117648,1.03194430502773e-05,0.321206736907676,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"192","ti|398578|org|Delftia_acidovorans_SPH-1",4.43770612530638e-09,1.87626237277768e-06,2,1.87626237277768e-06,0,2.52506069884536e-09,1.42125601391449e-06,1.51498642677614,9.38131186388842e-07,9.38131186388842e-07,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"193","ti|77133|org|uncultured_bacterium",3.2746136661596e-09,2.06388861005545e-05,22,2.06388861005545e-05,0,1.53203269341222e-05,3.49088208375004e-05,37.2110226629127,4.69065593194421e-06,0.000385571917605814,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"194","ti|858315|org|Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._413180",2.31529201953035e-09,2.81439355916653e-06,3,2.81439355916653e-06,0,1.77084632522126e-05,1.96532315699044e-05,20.949342538708,3.75252474555537e-06,0.000386510048792203,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"195","ti|155900|org|uncultured_organism",2.09074012391567e-09,1.87626237277768e-06,2,1.87626237277768e-06,0,4.37198388069646e-06,8.89351110828755e-06,9.480029272368,0,7.59886260974962e-05,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"196","ti|866789|org|Escherichia_coli_DSM_30083_=_JCM_1649",1.42184643138487e-09,2.81439355916653e-06,3,2.81439355916653e-06,0,3.45251672296003e-06,1.22091012937446e-05,13.0142793149658,0,0.000151039121008604,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"197","ti|59204|org|Salmonella_enterica_subsp._diarizonae",1.04586919695683e-09,9.38131186388842e-07,1,9.38131186388842e-07,0,1.04805556325206e-05,2.16865419871067e-05,23.1167477446144,9.38131186388842e-07,0.000451241100653033,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"198","ti|1163399|org|Stenotrophomonas_maltophilia_D457",7.10238362436404e-10,1.87626237277768e-06,2,1.87626237277768e-06,0,4.90714220832307e-10,9.67388951953145e-07,1.0311872859455,9.38131186388842e-07,0,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"199","ti|1125630|org|Klebsiella_pneumoniae_subsp._pneumoniae_HS11286",6.80384893076389e-10,6.5669183047219e-06,7,6.5669183047219e-06,0,7.5004238110652e-06,2.09581854516475e-05,22.3403568239982,2.81439355916653e-06,0.000272058044052764,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"200","ti|693444|org|Enterobacteriaceae_bacterium_strain_FGI_57",6.49029955591514e-10,5.62878711833305e-06,6,5.62878711833305e-06,0,5.10604286471772e-06,5.18890341603211e-05,55.3110640741602,2.81439355916653e-05,0.000314273947440262,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"201","ti|716540|org|Erwinia_amylovora_ATCC_49946",5.68199159918134e-10,9.38131186388842e-07,1,9.38131186388842e-07,0,4.16385402896774e-06,7.63680111303328e-06,8.14044050963671,0,0.000177306794227491,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"202","ti|444450|org|Escherichia_coli_O157:H7_str._EC4115",2.91718545898959e-10,9.38131186388842e-07,1,9.38131186388842e-07,0,1.06059015534447e-05,1.99724976858018e-05,21.2896639356828,9.38131186388842e-07,0.000349922932523038,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"203","ti|90370|org|Salmonella_enterica_subsp._enterica_serovar_Typhi",2.2160511335255e-10,1.87626237277768e-06,2,1.87626237277768e-06,0,0.000156456597196451,0.000215895171822186,230.133242508688,1.7824492541388e-05,0.00435761936077617,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"204","ti|290338|org|Citrobacter_koseri_ATCC_BAA-895",2.19658390914905e-10,4.69065593194421e-06,5,4.69065593194421e-06,0,1.7789554692361e-05,0.000175964548431482,187.56923443599,0.000102256299316384,0.001160468277563,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"205","ti|59203|org|Salmonella_enterica_subsp._arizonae",1.01472703880086e-10,9.38131186388842e-07,1,9.38131186388842e-07,0,5.61522894203821e-06,1.67636868970192e-05,17.8692352841907,9.38131186388842e-07,0.000294573192526096,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"206","ti|1037911|org|Pseudomonas_fluorescens_A506",1.91730901154975e-11,1.87626237277768e-06,2,1.87626237277768e-06,0,2.05664291707824e-11,1.94725853670552e-06,2.07567828994271,1.87626237277768e-06,0,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"207","ti|405955|org|Escherichia_coli_APEC_O1",1.53755372005578e-11,2.81439355916653e-06,3,2.81439355916653e-06,0,1.00252944312408e-05,2.59383772176956e-05,27.6489872568254,9.38131186388842e-07,0.000468127462008032,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"208","ti|32630|org|synthetic_construct",7.45589971037596e-12,9.38131186388842e-06,10,9.38131186388842e-06,0,0.000126811391032644,0.000138177740450059,147.290424255,0,0.00125991018332022,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"209","ti|547628|org|Enterobacter_sp._ECC_120",8.65249646200863e-18,9.38131186388842e-07,1,9.38131186388842e-07,0,2.78166246102224e-09,3.10097232115347e-07,0.330547834476122,0,2.81439355916653e-06,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"210","ti|9606|org|Homo_sapiens",1.54765376275512e-27,1.87626237277768e-06,2,1.87626237277768e-06,0,6.35095220574896e-11,1.0075398337769e-06,1.07398607827465,9.38131186388842e-07,0,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"211","ti|234621|org|Rhodococcus_erythropolis_PR4",3.53976976395859e-29,1.87626237277768e-06,2,1.87626237277768e-06,0,3.53976976395862e-29,1.87626237277768e-06,2,1.87626237277768e-06,0,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"212","ti|536056|org|Escherichia_coli_DH1",2.13426166278578e-31,9.38131186388842e-07,1,9.38131186388842e-07,0,1.09516186662046e-05,2.02731709652546e-05,21.6101663172421,0,0.000388386311164981,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"213","ti|6183|org|Schistosoma_mansoni",2.24282311587306e-33,9.38131186388842e-07,1,9.38131186388842e-07,0,2.00206596013196e-13,4.06983382330454e-07,0.433823529411765,0,6.5669183047219e-06,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"214","ti|868597|org|Stenotrophomonas_maltophilia_JV3",9.1659054513998e-36,9.38131186388842e-07,1,9.38131186388842e-07,0,1.15344674551978e-11,1.90654654007764e-06,2.03228137784922,1.87626237277768e-06,0,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"215","ti|522373|org|Stenotrophomonas_maltophilia_K279a",2.2855387697504e-36,9.38131186388842e-07,1,9.38131186388842e-07,0,5.33770951076749e-11,9.67401264708094e-07,1.03120041071433,9.38131186388842e-07,0,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"216","ti|926019|org|VCSM13_HIS6-pVII_modified_interference-resistant_helper_phage",7.87286996800013e-41,1.87626237277768e-07,0.2,0,9.38131186388842e-07,2.46315521945202e-13,5.8837467624214e-07,0.627177397765633,0,9.38131186388842e-06,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"217","ti|926018|org|VCSM13_FLAG-pVII_modified_interference-resistant_helper_phage",7.87286996800013e-41,1.87626237277768e-07,0.2,0,9.38131186388842e-07,2.46315521945202e-13,5.8837467624214e-07,0.627177397765633,0,9.38131186388842e-06,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"218","ti|926017|org|VCSM13_AviTag-pVII_modified_interference-resistant_helper_phage",7.87286996800013e-41,1.87626237277768e-07,0.2,0,9.38131186388842e-07,2.46315521945202e-13,5.8837467624214e-07,0.627177397765633,0,9.38131186388842e-06,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"219","ti|274589|org|VCSM13_interference-resistant_helper_phage",7.87286996800013e-41,1.87626237277768e-07,0.2,0,9.38131186388842e-07,2.46315521945202e-13,5.8837467624214e-07,0.627177397765633,0,9.38131186388842e-06,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"220","ti|1028764|org|Cloning_vector_HPdO",7.87286996800013e-41,1.87626237277768e-07,0.2,0,9.38131186388842e-07,2.46315521945202e-13,5.8837467624214e-07,0.627177397765633,0,9.38131186388842e-06,"../../bioinf/genome_purity/SRR1555298/SRR1555298-sam-report.tsv","1065949","27461"
"221","ti|216597|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._SL1344",0.95815896255801,0.951962325775702,626653,0.951962325775702,0,0.0912714971409977,0.0992311201201065,65321.3655970631,0.0232547187725495,0.884347727013786,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"222","ti|99287|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._LT2",0.0370343385702616,0.0367809805932171,24212,0.0367794614712696,1.51912194751434e-06,0.0805141288903407,0.0919233055815342,60510.8139816845,0.0077460028103756,0.937952983175724,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"223","ti|1081093|org|Salmonella_enterica_subsp._enterica_serovar_Gallinarum/pullorum",0.00266467635364265,0.00646690213056853,4257,0.00645474915498842,1.21529755801147e-05,0.0222904398993589,0.0172656858073935,11365.5693248619,0.00474573696403479,0.224603699061942,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"224","ti|718274|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str.",0.000816012941223374,0.000774752193232312,510,0.000770194827389769,4.55736584254301e-06,0.0732675998040039,0.0835473248023435,54997.1152342627,0.000376742242983555,0.932570734115681,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"225","ti|439851|org|Salmonella_enterica_subsp._enterica_serovar_Dublin_str._CT_02021853",0.000579576808521114,0.00116820477763852,769,0.00115909004595344,9.11473168508602e-06,0.0241444814273728,0.019068827643424,12552.532516975,0.00375375033230793,0.257409137518514,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"226","ti|990282|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._UK-1",0.000163171909740136,0.000138240097223805,91,0.000127606243591204,1.06338536326004e-05,0.0698788933727592,0.0760724025448617,50076.5607852188,0.00012608712164369,0.905218943450686,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"227","ti|605|org|Salmonella_enterica_subsp._enterica_serovar_Pullorum",0.000153353412919392,0.000309900877292925,204,0.000309900877292925,0,0.0007856113672763,0.000887391834284026,584.147859713318,0.000226349170179636,0.00832934563822111,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"228","ti|1171376|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._U288",0.000134531083499274,9.57046826934032e-05,63,9.26664387983745e-05,3.03824389502867e-06,0.0727459215184021,0.0832530573741098,54803.4063429421,0.000104819414378489,0.932083095970529,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"229","ti|90371|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium",0.000108100376680994,0.000396490828301242,261,0.000396490828301242,0,0.0142898058875159,0.0161712021676929,10645.098106938,0.000496752876837188,0.192112718848506,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"230","ti|568708|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._D23580",7.10157648043252e-05,4.25354145304014e-05,28,4.25354145304014e-05,0,0.0656921998528018,0.0711577108791541,46841.3421289752,5.16501462154874e-05,0.864381907257605,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"231","ti|454169|org|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._SL476",1.92428375201602e-05,9.72238046409175e-05,64,8.96281949033459e-05,7.59560973757168e-06,0.0269837356474627,0.0236804388795019,15588.2409034041,5.16501462154874e-05,0.363668679503247,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"232","ti|439843|org|Salmonella_enterica_subsp._enterica_serovar_Schwarzengrund_str.",1.86467189873768e-05,8.96281949033459e-05,59,8.81090729558315e-05,1.51912194751434e-06,0.0103291623826216,0.00725263257647179,4774.22670927697,8.96281949033459e-05,0.139344498879648,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"233","ti|32630|org|synthetic_construct",1.48982735080624e-05,3.03824389502867e-05,20,3.03824389502867e-05,0,0.000119003891403046,0.000121372434402461,79.8964392562803,1.51912194751434e-06,0.00109528692415784,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"234","ti|909946|org|Salmonella_enterica_subsp._enterica_serovar_Typhimurium_str._ST4/74",1.3187984107669e-05,3.03824389502867e-05,20,2.88633170027724e-05,1.51912194751434e-06,0.0684893129250828,0.074407201017821,48980.4002500061,0.000116972389958604,0.899143974782576,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"235","ti|149539|org|Salmonella_enterica_subsp._enterica_serovar_Enteritidis",1.26731078446919e-05,3.94971706353728e-05,26,3.94971706353728e-05,0,0.000946884742712948,0.000930226569807246,612.344895239865,0.000109376780221032,0.0122638714822832,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"236","ti|1016998|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_B_str._SPB7",1.23667172527728e-05,6.53222437431165e-05,43,6.53222437431165e-05,0,0.0204022238455836,0.0163749075715801,10779.1922816819,0.00012608712164369,0.26671375944704,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"237","ti|454166|org|Salmonella_enterica_subsp._enterica_serovar_Agona_str._SL483",1.0943890130892e-05,3.64589267403441e-05,24,3.64589267403441e-05,0,0.0141004471370334,0.0101207136386089,6662.21277045524,3.19015608978011e-05,0.18436063955034,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"238","ti|295319|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_A_str._ATCC",2.79065172813231e-06,5.01310242679731e-05,33,5.01310242679731e-05,0,0.0107449498126781,0.00737930396985021,4857.61132075315,2.43059511602294e-05,0.147063157494968,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"239","ti|321314|org|Salmonella_enterica_subsp._enterica_serovar_Choleraesuis_str.",2.3892271384083e-06,5.16501462154874e-05,34,5.16501462154874e-05,0,0.0163214702746501,0.0122542339784795,8066.6558721836,3.34206828453154e-05,0.217038471763321,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"240","ti|1037911|org|Pseudomonas_fluorescens_A506",2.06402729361843e-06,7.59560973757168e-06,5,7.59560973757168e-06,0,2.06402636545952e-06,3.09597209626879e-06,2.03800103167134,3.03824389502867e-06,0,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"241","ti|1267753|org|Salmonella_enterica_subsp._enterica_serovar_Javiana_str.",1.98460449321934e-06,7.29178534806882e-05,48,7.29178534806882e-05,0,0.00986977007636923,0.00693894108585147,4567.73144328888,9.11473168508602e-05,0.133498917625612,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"242","ti|41514|org|Salmonella_enterica_subsp._arizonae_serovar_62:z4,z23:-",9.46223290244705e-07,0.000282556682237667,186,0.000282556682237667,0,0.000509371808423397,0.000836760090430053,550.818248527843,0.000271922828605066,0.0127363184079602,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"243","ti|550537|org|Salmonella_enterica_subsp._enterica_serovar_Enteritidis_str.",5.78156653876064e-07,4.55736584254301e-06,3,4.55736584254301e-06,0,0.0183190978265783,0.0138708847958118,9130.856688963,6.07648779005735e-06,0.253767802210322,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"244","ti|10847|org|Enterobacteria_phage_phiX174",4.98053508286922e-07,6.38031217956021e-05,42,6.38031217956021e-05,0,1.81593319595401e-07,3.92439836441204e-05,25.8333333333333,1.8229463370172e-05,3.34206828453154e-05,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"245","ti|481805|org|Escherichia_coli_ATCC_8739",4.19352785571009e-07,0.000235463901864722,155,0.000233944779917208,1.51912194751434e-06,1.37044550780786e-05,2.33727966889482e-05,15.3857277404174,0,0.000344840682085754,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"246","ti|936157|org|Salmonella_enterica_subsp._enterica_serovar_Weltevreden_str.",3.11668547873474e-07,3.34206828453154e-05,22,3.34206828453154e-05,0,0.0150207306556247,0.01081481961979,7119.12538521725,6.38031217956021e-05,0.193598420113175,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"247","ti|220341|org|Salmonella_enterica_subsp._enterica_serovar_Typhi_str._CT18",2.87222843216e-07,2.88633170027724e-05,19,2.88633170027724e-05,0,0.00993689262198385,0.00659801132567197,4343.30590540672,2.58250731077437e-05,0.139939994683073,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"248","ti|476213|org|Salmonella_enterica_subsp._enterica_serovar_Paratyphi_C_strain",2.78807998045804e-07,6.07648779005735e-06,4,6.07648779005735e-06,0,0.0171329194936639,0.0131215526490538,8637.5900700559,1.67103414226577e-05,0.230570810071779,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"249","ti|637910|org|Citrobacter_rodentium_ICC168",2.57331850843815e-07,0.000170141658121606,112,0.000168622536174091,1.51912194751434e-06,1.67225829432693e-05,0.000185401945983808,122.045465992491,0.000118491511906118,0.000668413656906308,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"250","ti|1160717|org|Salmonella_enterica_subsp._enterica_serovar_Heidelberg_str._B182",2.52737276641366e-07,1.97485853176864e-05,13,1.97485853176864e-05,0,0.025952977328509,0.0228928127120363,15069.7662880157,2.27868292127151e-05,0.356521210740192,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"251","ti|218493|org|Salmonella_bongori_NCTC_12419",1.89797949386134e-07,0.000174699023964149,115,0.000174699023964149,0,0.000120799901680167,0.000449150370906403,295.664460408412,0.000215715316547036,0.00515134252402112,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"252","ti|1124991|org|Morganella_morganii_subsp._morganii_KT",1.75336766424731e-07,1.3672097527629e-05,9,1.21529755801147e-05,1.51912194751434e-06,1.11605858476785e-06,3.9687285323647e-06,2.61251477464237,1.51912194751434e-06,3.03824389502867e-06,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"253","ti|391008|org|Stenotrophomonas_maltophilia_R551-3",1.69425619417736e-07,6.07648779005735e-06,4,6.07648779005735e-06,0,1.69415449844486e-07,1.53961840708489e-06,1.01349230692381,1.51912194751434e-06,0,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"254","ti|423368|org|Salmonella_enterica_subsp._enterica_serovar_Newport_str._SL254",1.51818302925384e-07,4.55736584254301e-06,3,4.55736584254301e-06,0,0.0212188083146304,0.0172734286303014,11370.6662316116,2.12677072652007e-05,0.282313622726064,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"255","ti|1160730|org|Salmonella_enterica_subsp._enterica_serovar_1,4,(5),12:i:-",1.35665416941908e-07,1.51912194751434e-06,1,1.51912194751434e-06,0,2.40364446533027e-05,3.49937076049971e-05,23.0354828736795,1.51912194751434e-06,0.000288633170027724,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"256","ti|90370|org|Salmonella_enterica_subsp._enterica_serovar_Typhi",1.17975315824407e-07,2.73441950552581e-05,18,2.73441950552581e-05,0,0.000150823117880226,0.000202031676377998,132.992401767726,3.79780486878584e-05,0.0034225817477498,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"257","ti|119912|org|Salmonella_enterica_subsp._enterica_serovar_Choleraesuis",9.19967534796446e-08,3.03824389502867e-06,2,3.03824389502867e-06,0,0.000449496521521393,0.000410373571687416,270.138662902533,3.03824389502867e-06,0.00566328662033345,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"258","ti|59201|org|Salmonella_enterica_subsp._enterica",6.33881246339926e-08,6.07648779005735e-06,4,6.07648779005735e-06,0,0.000129101646695807,0.000161629235545944,106.396485029007,1.06338536326004e-05,0.00240173179902017,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"259","ti|858313|org|Salmonella_enterica_subsp._enterica_serovar_Montevideo_str._414877",4.49223106598601e-08,7.59560973757168e-06,5,7.59560973757168e-06,0,1.56644527732333e-05,1.45045853847738e-05,9.54800594416194,0,0.00037826136493107,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"260","ti|28901|org|Salmonella_enterica",3.4583598070073e-08,2.12677072652007e-05,14,2.12677072652007e-05,0,0.00111090885653224,0.00110362098572232,726.486104376358,2.73441950552581e-05,0.0150833618168698,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"261","ti|59202|org|Salmonella_enterica_subsp._salamae",1.65869317119642e-08,1.51912194751434e-06,1,1.51912194751434e-06,0,2.94640001363251e-05,4.47512286196841e-05,29.4586150196226,1.51912194751434e-06,0.000609167900953249,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"262","ti|440524|org|Salmonella_enterica_subsp._enterica_serovar_4,[5],12:i:-",1.17685265674473e-08,1.51912194751434e-06,1,1.51912194751434e-06,0,0.000210513646302768,0.000207658703465506,136.696533023756,3.03824389502867e-06,0.00250807033534617,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"263","ti|108619|org|Salmonella_enterica_subsp._enterica_serovar_Newport",6.04936274547888e-09,4.55736584254301e-06,3,4.55736584254301e-06,0,4.39402074988969e-05,5.74946349526335e-05,37.8472808234448,4.55736584254301e-06,0.0011332649728457,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
"264","ti|550538|org|Salmonella_enterica_subsp._enterica_serovar_Gallinarum_str._287/91",4.52828860256195e-09,4.55736584254301e-06,3,4.55736584254301e-06,0,0.0161147986093236,0.0118779344677727,7818.94731177309,1.67103414226577e-05,0.222148797994759,"../../bioinf/genome_purity/SRR1555299/SRR1555299-sam-report.tsv","658275","20608"
